time	V(1)	V(20)
Step Information: Amplitude=30m Frequency=1K  (Step: 1/36)
1.565944398912602e-03	-1.730998e-03	-7.223257e-03
1.566060940659249e-03	-1.789542e-03	-7.786084e-03
1.566157005088041e-03	-1.837797e-03	-8.340417e-03
1.566240555048955e-03	-1.879765e-03	-8.909156e-03
1.566312067447009e-03	-1.915685e-03	-9.474007e-03
1.566432185390157e-03	-1.976017e-03	-1.061421e-02
1.566549163640894e-03	-2.034770e-03	-1.201040e-02
1.566613581141608e-03	-2.067122e-03	-1.291563e-02
1.566688736126928e-03	-2.104866e-03	-1.409544e-02
1.566763337306857e-03	-2.142331e-03	-1.541926e-02
1.566883723426273e-03	-2.202787e-03	-1.782963e-02
1.567000012748467e-03	-2.261182e-03	-2.043432e-02
1.567527605308751e-03	-2.526074e-03	-3.345909e-02
1.567774277423651e-03	-2.649899e-03	-3.891406e-02
1.567945185314072e-03	-2.735682e-03	-4.214856e-02
1.568113031306623e-03	-2.819920e-03	-4.477039e-02
1.568338449234521e-03	-2.933040e-03	-4.765640e-02
1.568569131595082e-03	-3.048786e-03	-5.004777e-02
1.568831890330106e-03	-3.180606e-03	-5.220008e-02
1.569357407800153e-03	-3.444179e-03	-5.573035e-02
1.570733641798138e-03	-4.133956e-03	-6.314176e-02
1.581052189911737e-03	-9.271379e-03	-1.150117e-01
1.594724064911737e-03	-1.591576e-02	-1.815621e-01
1.608395939911737e-03	-2.225994e-02	-2.449337e-01
1.622067814911737e-03	-2.818428e-02	-3.040131e-01
1.635739689911737e-03	-3.357702e-02	-3.577092e-01
1.649411564911737e-03	-3.833645e-02	-4.050185e-01
1.663083439911737e-03	-4.237281e-02	-4.450530e-01
1.676755314911737e-03	-4.560996e-02	-4.770604e-01
1.690427189911737e-03	-4.798685e-02	-5.004385e-01
1.704099064911737e-03	-4.945864e-02	-5.147476e-01
1.717770939911737e-03	-4.999758e-02	-5.197188e-01
1.731442814911737e-03	-4.959349e-02	-5.152590e-01
1.745114689911737e-03	-4.825401e-02	-5.014534e-01
1.758786564911737e-03	-4.600440e-02	-4.785632e-01
1.772458439911737e-03	-4.288708e-02	-4.470212e-01
1.786130314911737e-03	-3.896085e-02	-4.074241e-01
1.799802189911737e-03	-3.429977e-02	-3.605211e-01
1.813474064911737e-03	-2.899175e-02	-3.072013e-01
1.827145939911737e-03	-2.313691e-02	-2.484788e-01
1.840817814911737e-03	-1.684568e-02	-1.854820e-01
1.856442814911737e-03	-9.273846e-03	-1.098739e-01
1.870114689911737e-03	-2.454638e-03	-4.263120e-02
1.872067814911737e-03	-1.473663e-03	-3.332137e-02
1.874020939911737e-03	-4.921213e-04	-2.433629e-02
1.875400860971336e-03	2.014942e-04	-1.840881e-02
1.876659117008284e-03	8.339245e-04	-1.354151e-02
1.877458021283722e-03	1.235411e-03	-1.087955e-02
1.878206636262705e-03	1.611552e-03	-8.798943e-03
1.878725337014481e-03	1.872121e-03	-7.606205e-03
1.879169241460914e-03	2.095076e-03	-6.764919e-03
1.879552207273934e-03	2.287390e-03	-6.149639e-03
1.880196359445143e-03	2.610787e-03	-5.283354e-03
1.881085407397915e-03	3.056952e-03	-4.199718e-03
1.881395286022501e-03	3.212407e-03	-3.779248e-03
1.881735300307210e-03	3.382945e-03	-3.262572e-03
1.882195501988007e-03	3.613700e-03	-2.458256e-03
1.883115905349602e-03	4.074974e-03	-6.252733e-04
1.884090687877318e-03	4.563120e-03	1.500188e-03
1.885556755885770e-03	5.296449e-03	4.826747e-03
1.885977838934361e-03	5.506869e-03	5.881529e-03
1.886136904603256e-03	5.586331e-03	6.364669e-03
1.886232746961941e-03	5.634202e-03	6.728188e-03
1.886349401224280e-03	5.692462e-03	7.263014e-03
1.886457847560854e-03	5.746615e-03	7.860515e-03
1.886544427869685e-03	5.789844e-03	8.431651e-03
1.886617307613278e-03	5.826230e-03	8.996512e-03
1.886683530312777e-03	5.859289e-03	9.587123e-03
1.886743430320227e-03	5.889189e-03	1.019410e-02
1.886803861893143e-03	5.919353e-03	1.088241e-02
1.886859448523385e-03	5.947097e-03	1.159076e-02
1.886923061341249e-03	5.978844e-03	1.249244e-02
1.886982328294018e-03	6.008420e-03	1.342307e-02
1.887049037262585e-03	6.041707e-03	1.458200e-02
1.887124983196991e-03	6.079600e-03	1.604318e-02
1.887230636816171e-03	6.132310e-03	1.828945e-02
1.887351282956069e-03	6.192491e-03	2.108923e-02
1.887664814478881e-03	6.348845e-03	2.887984e-02
1.887874847382661e-03	6.453550e-03	3.384415e-02
1.888176139034558e-03	6.603699e-03	4.005465e-02
1.888443092722798e-03	6.736685e-03	4.457295e-02
1.888610369700933e-03	6.819991e-03	4.681493e-02
1.888823356478421e-03	6.926034e-03	4.911513e-02
1.889184702567033e-03	7.105869e-03	5.210982e-02
1.889804548166683e-03	7.414135e-03	5.601873e-02
1.892811414302351e-03	8.905227e-03	7.141095e-02
1.902129625333398e-03	1.346840e-02	1.173683e-01
1.913848375333398e-03	1.903469e-02	1.731028e-01
1.925567125333398e-03	2.433710e-02	2.260657e-01
1.939239000333398e-03	3.009191e-02	2.834516e-01
1.952910875333398e-03	3.527915e-02	3.350935e-01
1.966582750333397e-03	3.980098e-02	3.800284e-01
1.980254625333395e-03	4.357211e-02	4.174144e-01
1.993926500333394e-03	4.652141e-02	4.465494e-01
1.999785875333393e-03	4.751946e-02	4.564095e-01
2.000000000000000e-03	4.755282e-02	4.567433e-01
Step Information: Amplitude=70m Frequency=1.6K  (Step: 22/36)
0.000000000000000e+00	0.000000e+00	-1.555982e-02
3.199999980552093e-07	2.251890e-04	-1.540498e-02
6.192675461702667e-07	4.357861e-04	-1.494434e-02
9.993461115433665e-07	7.032448e-04	-1.399556e-02
2.304894720286264e-06	1.621848e-03	-9.792314e-03
2.881856425749793e-06	2.027727e-03	-8.103010e-03
3.331807982796591e-06	2.344211e-03	-6.987717e-03
3.662802717429221e-06	2.576993e-03	-6.304270e-03
3.956456066695342e-06	2.783490e-03	-5.783855e-03
5.223419447288160e-06	3.674119e-03	-3.853373e-03
5.486108514442634e-06	3.858709e-03	-3.384483e-03
5.821360047136180e-06	4.094251e-03	-2.703724e-03
6.347658092812029e-06	4.463922e-03	-1.475545e-03
7.318286537125138e-06	5.145356e-03	1.051863e-03
8.510989178555262e-06	5.982020e-03	4.331453e-03
8.799886314336258e-06	6.184553e-03	5.161193e-03
9.125110663722160e-06	6.412490e-03	6.230657e-03
9.245592567532747e-06	6.496914e-03	6.729831e-03
9.325749897767942e-06	6.553077e-03	7.154839e-03
9.425027953346054e-06	6.622630e-03	7.801887e-03
9.516637022212667e-06	6.686805e-03	8.530522e-03
9.588617988968247e-06	6.737226e-03	9.224324e-03
9.648909968553754e-06	6.779457e-03	9.913194e-03
9.704953758936800e-06	6.818709e-03	1.065053e-02
9.747748462120347e-06	6.848680e-03	1.128837e-02
9.794661030898474e-06	6.881534e-03	1.207080e-02
9.840260796006309e-06	6.913467e-03	1.291525e-02
9.889885189162002e-06	6.948217e-03	1.393615e-02
9.945139664294528e-06	6.986908e-03	1.520342e-02
1.001681492282051e-05	7.037093e-03	1.704694e-02
1.010726068089347e-05	7.100416e-03	1.965446e-02
1.021434044538737e-05	7.175377e-03	2.307417e-02
1.066177055338263e-05	7.488509e-03	3.855500e-02
1.090374647773169e-05	7.657792e-03	4.599361e-02
1.108498858674529e-05	7.784557e-03	5.073693e-02
1.122833524637421e-05	7.884799e-03	5.379312e-02
1.143186456914549e-05	8.027097e-03	5.733527e-02
1.159579572632265e-05	8.141686e-03	5.966741e-02
1.181103686865123e-05	8.292108e-03	6.210477e-02
1.224151915330838e-05	8.592834e-03	6.613911e-02
1.330568738531807e-05	9.335537e-03	7.411131e-02
2.208606305921659e-05	1.541494e-02	1.354546e-01
3.380481305921660e-05	2.333374e-02	2.147630e-01
4.552356305921661e-05	3.092906e-02	2.906394e-01
5.919543805921662e-05	3.924126e-02	3.735459e-01
7.286731305921663e-05	4.681333e-02	4.489559e-01
8.653918805921664e-05	5.350243e-02	5.154614e-01
1.002110630592167e-04	5.918241e-02	5.718150e-01
1.138829380592167e-04	6.374612e-02	6.169574e-01
1.275548130592167e-04	6.710751e-02	6.500397e-01
1.412266880592167e-04	6.920315e-02	6.704395e-01
1.548985630592167e-04	6.999354e-02	6.777736e-01
1.685704380592167e-04	6.946375e-02	6.719048e-01
1.822423130592167e-04	6.762379e-02	6.529450e-01
1.959141880592167e-04	6.450835e-02	6.212534e-01
2.095860630592168e-04	6.017620e-02	5.774291e-01
2.232579380592168e-04	5.470905e-02	5.223013e-01
2.369298130592168e-04	4.821001e-02	4.569130e-01
2.506016880592168e-04	4.080166e-02	3.825040e-01
2.642735630592168e-04	3.262375e-02	3.004903e-01
2.779454380592168e-04	2.383051e-02	2.124528e-01
2.916173130592168e-04	1.458779e-02	1.201905e-01
3.013829380592168e-04	7.806987e-03	5.327382e-02
3.033360630592168e-04	6.439698e-03	4.019321e-02
3.052891880592168e-04	5.069926e-03	2.767448e-02
3.072423130592168e-04	3.698200e-03	1.635702e-02
3.084527554490318e-04	2.847328e-03	1.053333e-02
3.090170412045272e-04	2.450516e-03	8.443703e-03
3.094599651495463e-04	2.138990e-03	7.170726e-03
3.097875717990500e-04	1.908545e-03	6.401009e-03
3.100744231764003e-04	1.706750e-03	5.832060e-03
3.105687381202353e-04	1.358976e-03	5.005518e-03
3.113044781210357e-04	8.412885e-04	3.865394e-03
3.115595838883657e-04	6.617767e-04	3.415218e-03
3.118849802604575e-04	4.327970e-04	2.768672e-03
3.123880467258754e-04	7.878338e-05	1.623873e-03
3.133639866186985e-04	-6.079942e-04	-8.644298e-04
3.146831695287518e-04	-1.536210e-03	-4.438267e-03
3.149777059918556e-04	-1.743423e-03	-5.261862e-03
3.153089997786472e-04	-1.976477e-03	-6.300902e-03
3.154365619677542e-04	-2.066208e-03	-6.792439e-03
3.155209977881582e-04	-2.125600e-03	-7.200466e-03
3.156258802008370e-04	-2.199372e-03	-7.815511e-03
3.157213193853198e-04	-2.266500e-03	-8.493219e-03
3.157997519014912e-04	-2.321665e-03	-9.165605e-03
3.158629117640050e-04	-2.366086e-03	-9.809812e-03
3.159267460991361e-04	-2.410982e-03	-1.056328e-02
3.159710288007287e-04	-2.442125e-03	-1.115848e-02
3.160198258232175e-04	-2.476444e-03	-1.189604e-02
3.160657144733182e-04	-2.508716e-03	-1.266847e-02
3.161160534522125e-04	-2.544117e-03	-1.361787e-02
3.161793868992564e-04	-2.588656e-03	-1.495755e-02
3.162431718897092e-04	-2.633511e-03	-1.649381e-02
3.163440729862393e-04	-2.704465e-03	-1.926929e-02
3.164488696715443e-04	-2.778156e-03	-2.253701e-02
3.165906768421110e-04	-2.877867e-03	-2.741792e-02
3.169016085000637e-04	-3.096475e-03	-3.849081e-02
3.171059775299750e-04	-3.240146e-03	-4.503686e-02
3.172799800930374e-04	-3.362458e-03	-4.980811e-02
3.174390744195871e-04	-3.474281e-03	-5.338334e-02
3.176460285349508e-04	-3.619731e-03	-5.713791e-02
3.178418165452571e-04	-3.757319e-03	-5.999555e-02
3.180634392845797e-04	-3.913044e-03	-6.254991e-02
3.187159558953840e-04	-4.371426e-03	-6.851447e-02
3.213981653423385e-04	-6.253440e-03	-8.788824e-02
3.325734196935368e-04	-1.403032e-02	-1.661053e-01
3.462452946935368e-04	-2.329425e-02	-2.587790e-01
3.599171696935369e-04	-3.211881e-02	-3.468733e-01
3.735890446935369e-04	-4.033757e-02	-4.287983e-01
3.872609196935369e-04	-4.779552e-02	-5.030298e-01
4.009327946935369e-04	-5.435197e-02	-5.681762e-01
4.146046696935369e-04	-5.988327e-02	-6.230130e-01
4.282765446935369e-04	-6.428510e-02	-6.665083e-01
4.419484196935369e-04	-6.747443e-02	-6.978435e-01
4.556202946935369e-04	-6.939110e-02	-7.164285e-01
4.692921696935370e-04	-6.999896e-02	-7.219139e-01
4.829640446935370e-04	-6.928655e-02	-7.141969e-01
4.966359196935370e-04	-6.726731e-02	-6.934241e-01
5.103077946935370e-04	-6.397931e-02	-6.599880e-01
5.239796696935370e-04	-5.948457e-02	-6.145205e-01
5.376515446935370e-04	-5.386789e-02	-5.578810e-01
5.513234196935370e-04	-4.723518e-02	-4.911403e-01
5.649952946935370e-04	-3.971155e-02	-4.155619e-01
5.786671696935370e-04	-3.143892e-02	-3.325809e-01
5.923390446935371e-04	-2.257330e-02	-2.437863e-01
6.060109196935371e-04	-1.328192e-02	-1.509374e-01
6.196827946935371e-04	-3.740025e-03	-5.647485e-02
6.216359196935371e-04	-2.366908e-03	-4.328632e-02
6.235890446935371e-04	-9.928796e-04	-3.057728e-02
6.255421696935371e-04	3.815320e-04	-1.889982e-02
6.268747717362437e-04	1.319230e-03	-1.210908e-02
6.275723087958454e-04	1.809975e-03	-9.321609e-03
6.281235895354350e-04	2.197761e-03	-7.629443e-03
6.285033989290773e-04	2.464891e-03	-6.700661e-03
6.288127099880448e-04	2.682411e-03	-6.079055e-03
6.293385282944915e-04	3.052127e-03	-5.206626e-03
6.300643911071349e-04	3.562358e-03	-4.116253e-03
6.303170712457310e-04	3.739930e-03	-3.691284e-03
6.305928910041249e-04	3.933738e-03	-3.171091e-03
6.309655108258272e-04	4.195514e-03	-2.364718e-03
6.317107504692319e-04	4.718886e-03	-5.354006e-04
6.324792462287324e-04	5.258313e-03	1.524061e-03
6.336970260265177e-04	6.112448e-03	4.926203e-03
6.340556720536811e-04	6.363829e-03	6.057071e-03
6.341934487141713e-04	6.460377e-03	6.597102e-03
6.342778628042161e-04	6.519525e-03	7.020598e-03
6.343773773793366e-04	6.589247e-03	7.637177e-03
6.344719389886448e-04	6.655494e-03	8.354604e-03
6.345468877531715e-04	6.707996e-03	9.047313e-03
6.346110210578060e-04	6.752918e-03	9.753095e-03
6.346655511226550e-04	6.791112e-03	1.045050e-02
6.347164296999779e-04	6.826746e-03	1.119052e-02
6.347586218459552e-04	6.856295e-03	1.187968e-02
6.348059185275964e-04	6.889418e-03	1.274043e-02
6.348546399601020e-04	6.923537e-03	1.372064e-02
6.349012513281379e-04	6.956176e-03	1.476561e-02
6.349739938824591e-04	7.007111e-03	1.658684e-02
6.350524315485280e-04	7.062030e-03	1.879037e-02
6.351635548928703e-04	7.139826e-03	2.226802e-02
6.352765962243090e-04	7.218955e-03	2.610766e-02
6.355825387526620e-04	7.433070e-03	3.684878e-02
6.358119986716213e-04	7.593612e-03	4.420295e-02
6.359927021951218e-04	7.720013e-03	4.915456e-02
6.362214093331270e-04	7.879956e-03	5.424250e-02
6.363845690226636e-04	7.994033e-03	5.714347e-02
6.365874952673206e-04	8.135885e-03	5.999765e-02
6.368094375248091e-04	8.290990e-03	6.254499e-02
6.373355982040636e-04	8.658535e-03	6.725038e-02
6.391912772603833e-04	9.952797e-03	8.070342e-02
6.488139419511258e-04	1.659865e-02	1.476325e-01
6.605326919511258e-04	2.447655e-02	2.264881e-01
6.722514419511258e-04	3.201514e-02	3.017787e-01
6.859233169511258e-04	4.024220e-02	3.838197e-01
6.995951919511258e-04	4.771024e-02	4.581786e-01
7.132670669511258e-04	5.427840e-02	5.234661e-01
7.269389419511258e-04	5.982280e-02	5.784568e-01
7.406108169511258e-04	6.423886e-02	6.221170e-01
7.542826919511258e-04	6.744329e-02	6.536257e-01
7.679545669511259e-04	6.937566e-02	6.723901e-01
7.816264419511259e-04	6.999950e-02	6.780577e-01
7.952983169511259e-04	6.930306e-02	6.705229e-01
8.089701919511259e-04	6.729948e-02	6.499289e-01
8.226420669511259e-04	6.402653e-02	6.166655e-01
8.363139419511259e-04	5.954597e-02	5.713621e-01
8.499858169511259e-04	5.394229e-02	5.148754e-01
8.636576919511259e-04	4.732119e-02	4.482745e-01
8.773295669511260e-04	3.980754e-02	3.728224e-01
8.910014419511260e-04	3.154307e-02	2.899564e-01
9.046733169511260e-04	2.268366e-02	2.012784e-01
9.183451919511260e-04	1.339641e-02	1.086352e-01
9.261576919511260e-04	7.964487e-03	5.508543e-02
9.281108169511260e-04	6.597518e-03	4.196115e-02
9.300639419511260e-04	5.228006e-03	2.932693e-02
9.320170669511260e-04	3.856478e-03	1.766970e-02
9.330421811540434e-04	3.135992e-03	1.251494e-02
9.340234731985448e-04	2.445992e-03	8.614499e-03
9.344328955833977e-04	2.158031e-03	7.351051e-03
9.347852880911011e-04	1.910151e-03	6.499266e-03
9.350602301316175e-04	1.716735e-03	5.937027e-03
9.355608433643046e-04	1.364531e-03	5.083567e-03
9.362989230680430e-04	8.451974e-04	3.944691e-03
9.365495734139299e-04	6.688209e-04	3.511172e-03
9.368558835052408e-04	4.532724e-04	2.917504e-03
9.373002957958821e-04	1.405351e-04	1.932396e-03
9.381891203771649e-04	-4.849417e-04	-2.856505e-04
9.394761909317687e-04	-1.390587e-03	-3.764977e-03
9.398115883057101e-04	-1.626557e-03	-4.676000e-03
9.401532884317376e-04	-1.866942e-03	-5.654423e-03
9.403952017804267e-04	-2.037114e-03	-6.458666e-03
9.405012137099492e-04	-2.111684e-03	-6.895889e-03
9.405933785657483e-04	-2.176512e-03	-7.367173e-03
9.406972903723399e-04	-2.249599e-03	-8.010675e-03
9.407861031457786e-04	-2.312065e-03	-8.677623e-03
9.408617453994718e-04	-2.365266e-03	-9.362480e-03
9.409272530227041e-04	-2.411338e-03	-1.006244e-02
9.409826415307242e-04	-2.450292e-03	-1.074555e-02
9.410300564809197e-04	-2.483638e-03	-1.140902e-02
9.411211257117902e-04	-2.547684e-03	-1.290915e-02
9.411673790160269e-04	-2.580211e-03	-1.380553e-02
9.412343923470311e-04	-2.627337e-03	-1.525766e-02
9.412981516867118e-04	-2.672174e-03	-1.682489e-02
9.413969898419495e-04	-2.741676e-03	-1.959251e-02
9.415027779705260e-04	-2.816062e-03	-2.293447e-02
9.416470240315687e-04	-2.917485e-03	-2.793648e-02
9.419636508133266e-04	-3.140092e-03	-3.916891e-02
9.421731947132187e-04	-3.287396e-03	-4.580086e-02
9.423285585377169e-04	-3.396603e-03	-5.000240e-02
9.424827422047995e-04	-3.504973e-03	-5.342714e-02
9.426885707259883e-04	-3.649629e-03	-5.713937e-02
9.428944830911210e-04	-3.794328e-03	-6.012507e-02
9.431225590433493e-04	-3.954582e-03	-6.272963e-02
9.438081980721660e-04	-4.436210e-03	-6.890795e-02
9.483187644439048e-04	-7.598345e-03	-1.011811e-01
9.600375144439049e-04	-1.572468e-02	-1.827829e-01
9.737093894439049e-04	-2.492213e-02	-2.747474e-01
9.873812644439048e-04	-3.364951e-02	-3.618472e-01
1.001053139443905e-03	-4.174222e-02	-4.424953e-01
1.014725014443905e-03	-4.904762e-02	-5.151879e-01
1.028396889443905e-03	-5.542791e-02	-5.785617e-01
1.042068764443905e-03	-6.076276e-02	-6.314249e-01
1.055740639443905e-03	-6.495155e-02	-6.727829e-01
1.069412514443905e-03	-6.791526e-02	-7.018571e-01
1.083084389443905e-03	-6.959800e-02	-7.181002e-01
1.096756264443905e-03	-6.996804e-02	-7.212067e-01
1.110428139443905e-03	-6.901838e-02	-7.111189e-01
1.124100014443905e-03	-6.676694e-02	-6.880279e-01
1.137771889443905e-03	-6.325619e-02	-6.523702e-01
1.151443764443905e-03	-5.855235e-02	-6.048196e-01
1.165115639443905e-03	-5.274413e-02	-5.462748e-01
1.178787514443905e-03	-4.594109e-02	-4.778430e-01
1.192459389443905e-03	-3.827154e-02	-4.008200e-01
1.206131264443905e-03	-2.988013e-02	-3.166699e-01
1.219803139443905e-03	-2.092515e-02	-2.270088e-01
1.235428139443905e-03	-1.021782e-02	-1.201262e-01
1.245193764443905e-03	-3.380913e-03	-5.272090e-02
1.247146889443905e-03	-2.007506e-03	-3.962385e-02
1.249100014443905e-03	-6.333263e-04	-2.707369e-02
1.250606162074262e-03	4.265638e-04	-1.814944e-02
1.251475000092154e-03	1.037944e-03	-1.369442e-02
1.252340980983842e-03	1.647235e-03	-1.001557e-02
1.252830699221879e-03	1.991742e-03	-8.343867e-03
1.253282533321414e-03	2.309554e-03	-7.122310e-03
1.253609301474390e-03	2.539369e-03	-6.398118e-03
1.253903734507578e-03	2.746418e-03	-5.848092e-03
1.254410364560292e-03	3.102631e-03	-5.040959e-03
1.255129270981589e-03	3.607955e-03	-3.947027e-03
1.255389888021511e-03	3.791099e-03	-3.487832e-03
1.255693856685124e-03	4.004674e-03	-2.882226e-03
1.256153706727738e-03	4.327705e-03	-1.833333e-03
1.256977763334803e-03	4.906343e-03	2.764046e-04
1.258264327335282e-03	5.809057e-03	3.820527e-03
1.258581487816069e-03	6.031448e-03	4.710524e-03
1.258970438623382e-03	6.304095e-03	5.904122e-03
1.259145686888379e-03	6.426909e-03	6.567871e-03
1.259234338447843e-03	6.489029e-03	7.001216e-03
1.259328814854928e-03	6.555224e-03	7.577665e-03
1.259423264525703e-03	6.621395e-03	8.283297e-03
1.259501400745852e-03	6.676132e-03	8.993432e-03
1.259565288359066e-03	6.720885e-03	9.687905e-03
1.259623953386695e-03	6.761976e-03	1.042955e-02
1.259669990737337e-03	6.794221e-03	1.109341e-02
1.259716983800538e-03	6.827134e-03	1.185508e-02
1.259761810808216e-03	6.858529e-03	1.266410e-02
1.259810912463492e-03	6.892915e-03	1.364864e-02
1.259863376814502e-03	6.929655e-03	1.481962e-02
1.259929427233919e-03	6.975906e-03	1.647128e-02
1.260014926135570e-03	7.035771e-03	1.886988e-02
1.260116794056107e-03	7.107090e-03	2.205111e-02
1.260236877771108e-03	7.191153e-03	2.612833e-02
1.260541413080835e-03	7.404292e-03	3.682789e-02
1.260756989287272e-03	7.555128e-03	4.377453e-02
1.260941983692598e-03	7.684538e-03	4.891609e-02
1.261145286787330e-03	7.826725e-03	5.354911e-02
1.261315857287830e-03	7.945994e-03	5.666409e-02
1.261526998368353e-03	8.093599e-03	5.969801e-02
1.261802649127489e-03	8.286247e-03	6.286435e-02
1.262337253343024e-03	8.659691e-03	6.759741e-02
1.265291337725255e-03	1.071844e-02	8.875445e-02
1.276177562117137e-03	1.820969e-02	1.640695e-01
1.287896312117137e-03	2.602782e-02	2.422789e-01
1.299615062117137e-03	3.348513e-02	3.167337e-01
1.313286937117137e-03	4.159169e-02	3.975517e-01
1.326958812117137e-03	4.891379e-02	4.704372e-01
1.340630687117137e-03	5.531330e-02	5.340268e-01
1.354302562117137e-03	6.066954e-02	5.871266e-01
1.367974437117138e-03	6.488147e-02	6.287383e-01
1.381646312117138e-03	6.786964e-02	6.580791e-01
1.395318187117138e-03	6.957771e-02	6.745975e-01
1.408990062117138e-03	6.997345e-02	6.779829e-01
1.422661937117138e-03	6.904939e-02	6.681730e-01
1.436333812117138e-03	6.682298e-02	6.453537e-01
1.450005687117138e-03	6.333619e-02	6.099571e-01
1.463677562117138e-03	5.865480e-02	5.626525e-01
1.477349437117138e-03	5.286710e-02	5.043349e-01
1.491021312117138e-03	4.608227e-02	4.361081e-01
1.504693187117138e-03	3.842825e-02	3.592666e-01
1.518365062117138e-03	3.004943e-02	2.752761e-01
1.530083812117138e-03	2.241018e-02	1.988261e-01
1.543755687117138e-03	1.311276e-02	1.060974e-01
1.551568187117138e-03	7.677424e-03	5.257729e-02
1.553521312117138e-03	6.309877e-03	3.951377e-02
1.555474437117138e-03	4.939897e-03	2.687001e-02
1.556450264693373e-03	4.254676e-03	2.098887e-02
1.557649681862464e-03	3.411898e-03	1.443768e-02
1.558165413938636e-03	3.049355e-03	1.196864e-02
1.558650625760298e-03	2.708193e-03	9.987207e-03
1.559031603383595e-03	2.440274e-03	8.656804e-03
1.559448773838346e-03	2.146862e-03	7.432113e-03
1.559789412684544e-03	1.907250e-03	6.592814e-03
1.560085276413220e-03	1.699115e-03	5.978139e-03
1.560592321014134e-03	1.342383e-03	5.103956e-03
1.561303532795301e-03	8.419537e-04	4.008732e-03
1.561557953949899e-03	6.629237e-04	3.574619e-03
1.561846237872413e-03	4.600601e-04	3.025358e-03
1.562263358028121e-03	1.665288e-04	2.116915e-03
1.563097598339537e-03	-4.205374e-04	6.724779e-05
1.563876189310733e-03	-9.684166e-04	-2.005909e-03
1.565055404477785e-03	-1.798083e-03	-5.249728e-03
1.565409663574038e-03	-2.047287e-03	-6.365442e-03
1.565529265938813e-03	-2.131416e-03	-6.832568e-03
1.565610891812121e-03	-2.188830e-03	-7.234726e-03
1.565718970700009e-03	-2.264848e-03	-7.879598e-03
1.565813595950257e-03	-2.331402e-03	-8.563633e-03
1.565890156147313e-03	-2.385248e-03	-9.233363e-03
1.565955338934277e-03	-2.431091e-03	-9.909811e-03
1.566014691973675e-03	-2.472833e-03	-1.062294e-02
1.566062969937416e-03	-2.506786e-03	-1.128359e-02
1.566111320385850e-03	-2.540788e-03	-1.202636e-02
1.566155446660828e-03	-2.571820e-03	-1.278109e-02
1.566204732250086e-03	-2.606479e-03	-1.372433e-02
1.566270127657038e-03	-2.652467e-03	-1.512658e-02
1.566334519801928e-03	-2.697748e-03	-1.669679e-02
1.566434341049505e-03	-2.767940e-03	-1.947382e-02
1.566540324027987e-03	-2.842462e-03	-2.280733e-02
1.566683095550154e-03	-2.942847e-03	-2.774705e-02
1.566997474580672e-03	-3.163870e-03	-3.891999e-02
1.567206194437105e-03	-3.310592e-03	-4.555582e-02
1.567367698389189e-03	-3.424114e-03	-4.994601e-02
1.567523264403136e-03	-3.533453e-03	-5.341605e-02
1.567729431096893e-03	-3.678343e-03	-5.714313e-02
1.567931835813506e-03	-3.820574e-03	-6.008576e-02
1.568157668225567e-03	-3.979250e-03	-6.267366e-02
1.568829401693605e-03	-4.451101e-03	-6.876031e-02
1.573152559751213e-03	-7.482064e-03	-9.972343e-02
1.584871309751213e-03	-1.561069e-02	-1.813593e-01
1.598543184751213e-03	-2.481280e-02	-2.733738e-01
1.612215059751213e-03	-3.354691e-02	-3.605428e-01
1.625886934751213e-03	-4.164827e-02	-4.412789e-01
1.639558809751213e-03	-4.896410e-02	-5.140771e-01
1.653230684751213e-03	-5.535640e-02	-5.775719e-01
1.666902559751213e-03	-6.070461e-02	-6.305695e-01
1.680574434751213e-03	-6.490785e-02	-6.720728e-01
1.694246309751213e-03	-6.788684e-02	-7.013004e-01
1.707918184751213e-03	-6.958539e-02	-7.177020e-01
1.721590059751213e-03	-6.997147e-02	-7.209693e-01
1.735261934751213e-03	-6.903780e-02	-7.110416e-01
1.748933809751213e-03	-6.680198e-02	-6.881068e-01
1.762605684751213e-03	-6.330619e-02	-6.525985e-01
1.776277559751213e-03	-5.861636e-02	-6.051878e-01
1.789949434751213e-03	-5.282095e-02	-5.467707e-01
1.803621309751213e-03	-4.602927e-02	-4.784519e-01
1.817293184751213e-03	-3.836941e-02	-4.015253e-01
1.830965059751213e-03	-2.998586e-02	-3.174527e-01
1.844636934751213e-03	-2.103673e-02	-2.278487e-01
1.860261934751213e-03	-1.033352e-02	-1.210024e-01
1.870027559751213e-03	-3.497732e-03	-5.358123e-02
1.871980684751213e-03	-2.124416e-03	-4.046512e-02
1.873933809751213e-03	-7.502816e-04	-2.777291e-02
1.874916297533788e-03	-5.890282e-05	-2.181233e-02
1.876095955390866e-03	7.712266e-04	-1.528378e-02
1.876605020178841e-03	1.129431e-03	-1.278900e-02
1.877086323885586e-03	1.468073e-03	-1.076515e-02
1.877535975747747e-03	1.784415e-03	-9.141896e-03
1.877966639221987e-03	2.087364e-03	-7.839837e-03
1.878363500457493e-03	2.366501e-03	-6.849315e-03
1.878693501666126e-03	2.598582e-03	-6.164659e-03
1.878975752448684e-03	2.797059e-03	-5.662823e-03
1.879959572310241e-03	3.488688e-03	-4.161568e-03
1.880210865651100e-03	3.665297e-03	-3.743507e-03
1.880480241667188e-03	3.854587e-03	-3.242257e-03
1.880836492202768e-03	4.104881e-03	-2.482328e-03
1.881540752751865e-03	4.599521e-03	-7.738824e-04
